05_V_A_Ang,05_V_A_Mag,05_V_B_Ang,05_V_B_Mag,05_V_C_Ang,05_V_C_Mag,05_V_D_Ang,05_V_D_Mag
0.65736,1.48E+05,-1.4375,1.22E+05,-1.4375,1.22E+05,0.65736,1.48E+05
0.67428,1.48E+05,-1.4424,1.22E+05,-1.4424,1.22E+05,0.67428,1.48E+05
0.69125,1.48E+05,-1.4473,1.22E+05,-1.4473,1.22E+05,0.69125,1.48E+05
0.7083,1.48E+05,-1.4524,1.22E+05,-1.4524,1.22E+05,0.7083,1.48E+05
0.71606,1.46E+05,-1.4472,1.20E+05,-1.4472,1.20E+05,0.71606,1.46E+05
0.69813,1.36E+05,-1.4096,1.12E+05,-1.4096,1.12E+05,0.69813,1.36E+05
0.64503,1.19E+05,-1.325,97942,-1.325,97942,0.64503,1.19E+05
0.52725,97645,-1.1518,81944,-1.1518,81944,0.52725,97645
0.31943,77130,-0.85393,69093,-0.85393,69093,0.31943,77130
0.083654,62662,-0.53991,59137,-0.53991,59137,0.083654,62662
-0.11361,52777,-0.30225,51793,-0.30225,51793,-0.11361,52777
-0.19247,47203,-0.19247,47448,-0.19247,47448,-0.19247,47203
-0.17298,45395,-0.17298,45395,-0.17298,45395,-0.17298,45395
-0.15052,44210,-0.15052,44210,-0.15052,44210,-0.15052,44210
-0.12458,43314,-0.12458,43314,-0.12458,43314,-0.12458,43314
-0.096806,42512,-0.096806,42512,-0.096806,42512,-0.096806,42512
-0.06839,41754,-0.06839,41754,-0.06839,41754,-0.06839,41754
-0.039568,41052,-0.039568,41052,-0.039568,41052,-0.039568,41052
-0.01019,40421,-0.01019,40421,-0.01019,40421,-0.01019,40421
0.019852,39842,0.019852,39842,0.019852,39842,0.019852,39842
0.05067,39304,0.05067,39304,0.05067,39304,0.05067,39304
0.082033,38810,0.082033,38810,0.082033,38810,0.082033,38810
0.11376,38371,0.11376,38371,0.11376,38371,0.11376,38371
0.14599,37976,0.14599,37976,0.14599,37976,0.14599,37976
0.1786,37621,0.1786,37621,0.1786,37621,0.1786,37621
0.21156,37306,0.21156,37306,0.21156,37306,0.21156,37306
0.24468,37035,0.24468,37035,0.24468,37035,0.24468,37035
0.27799,36819,0.27799,36819,0.27799,36819,0.27799,36819
0.31205,36654,0.31205,36654,0.31205,36654,0.31205,36654
0.34707,36532,0.34707,36532,0.34707,36532,0.34707,36532
0.38306,36445,0.38306,36445,0.38306,36445,0.38306,36445
0.41958,36382,0.41958,36382,0.41958,36382,0.41958,36382
0.45629,36351,0.45629,36351,0.45629,36351,0.45629,36351
0.49292,36360,0.49292,36360,0.49292,36360,0.49292,36360
0.52952,36417,0.52952,36417,0.52952,36417,0.52952,36417
0.56638,36516,0.56638,36516,0.56638,36516,0.56638,36516
0.60339,36652,0.60339,36652,0.60339,36652,0.60339,36652
0.64052,36826,0.64052,36826,0.64052,36826,0.64052,36826
0.67747,37038,0.67747,37038,0.67747,37038,0.67747,37038
0.71425,37303,0.71425,37303,0.71425,37303,0.71425,37303
0.75137,37616,0.75137,37616,0.75137,37616,0.75137,37616
0.78866,37962,0.78866,37962,0.78866,37962,0.78866,37962
0.82577,38346,0.82577,38346,0.82577,38346,0.82577,38346
0.86256,38769,0.86256,38769,0.86256,38769,0.86256,38769
0.89856,39241,0.89856,39241,0.89856,39241,0.89856,39241
0.93416,39781,0.93416,39781,0.93416,39781,0.93416,39781
0.96973,40379,0.96973,40379,0.96973,40379,0.96973,40379
1.0054,41017,1.0054,41017,1.0054,41017,1.0054,41017
1.041,41682,1.041,41682,1.041,41682,1.041,41682
1.0762,42380,1.0762,42380,1.0762,42380,1.0762,42380
1.1109,43118,1.1109,43118,1.1109,43118,1.1109,43118
1.1448,43912,1.1448,43912,1.1448,43912,1.1448,43912
1.1782,44779,1.1782,44779,1.1782,44779,1.1782,44779
1.2114,45700,1.2114,45700,1.2114,45700,1.2114,45700
1.2443,46679,1.2443,46679,1.2443,46679,1.2443,46679
1.2774,47705,1.2774,47705,1.2774,47705,1.2774,47705
1.3104,48759,1.3104,48759,1.3104,48759,1.3104,48759
1.3432,49861,1.3432,49861,1.3432,49861,1.3432,49861
1.3755,51007,1.3755,51007,1.3755,51007,1.3755,51007
1.4072,52208,1.4072,52208,1.4072,52208,1.4072,52208
1.4386,53473,1.4386,53473,1.4386,53473,1.4386,53473
1.4699,54790,1.4699,54790,1.4699,54790,1.4699,54790
1.5011,56161,1.5011,56161,1.5011,56161,1.5011,56161
1.5323,57572,1.5323,57572,1.5323,57572,1.5323,57572
1.5632,59029,1.5632,59029,1.5632,59029,1.5632,59029
1.5942,60534,1.5942,60534,1.5942,60534,1.5942,60534
1.625,62074,1.625,62074,1.625,62074,1.625,62074
1.6557,63657,1.6557,63657,1.6557,63657,1.6557,63657
1.6863,65276,1.6863,65276,1.6863,65276,1.6863,65276
1.7168,66932,1.7168,66932,1.7168,66932,1.7168,66932
1.7473,68625,1.7473,68625,1.7473,68625,1.7473,68625
1.7779,70351,1.7779,70351,1.7779,70351,1.7779,70351
1.8085,72110,1.8085,72110,1.8085,72110,1.8085,72110
1.8391,73889,1.8391,73889,1.8391,73889,1.8391,73889
1.8696,75693,1.8696,75693,1.8696,75693,1.8696,75693
1.9001,77521,1.9001,77521,1.9001,77521,1.9001,77521
1.9305,79378,1.9305,79378,1.9305,79378,1.9305,79378
1.9609,81257,1.9609,81257,1.9609,81257,1.9609,81257
1.9913,83163,1.9913,83163,1.9913,83163,1.9913,83163
2.0219,85079,2.0219,85079,2.0219,85079,2.0219,85079
2.0524,86993,2.0524,86993,2.0524,86993,2.0524,86993
2.083,88915,2.083,88915,2.083,88915,2.083,88915
2.1136,90829,2.1136,90829,2.1136,90829,2.1136,90829
2.144,92746,2.144,92746,2.144,92746,2.144,92746
2.1744,94660,2.1744,94660,2.1744,94660,2.1744,94660
2.2047,96555,2.2047,96555,2.2047,96555,2.2047,96555
2.2349,98432,2.2349,98432,2.2349,98432,2.2349,98432
2.2652,1.00E+05,2.2652,1.00E+05,2.2652,1.00E+05,2.2652,1.00E+05
2.2953,1.02E+05,2.2953,1.02E+05,2.2953,1.02E+05,2.2953,1.02E+05
2.3254,1.04E+05,2.3254,1.04E+05,2.3254,1.04E+05,2.3254,1.04E+05
2.3552,1.06E+05,2.3552,1.06E+05,2.3552,1.06E+05,2.3552,1.06E+05
2.3851,1.07E+05,2.3851,1.07E+05,2.3851,1.07E+05,2.3851,1.07E+05
2.4159,1.09E+05,2.4159,1.09E+05,2.4159,1.09E+05,2.4159,1.09E+05
2.4487,1.12E+05,2.4487,1.12E+05,2.4487,1.12E+05,2.4487,1.12E+05
2.4846,1.14E+05,2.4846,1.14E+05,2.4846,1.14E+05,2.4846,1.14E+05
2.524,1.17E+05,2.524,1.17E+05,2.524,1.17E+05,2.524,1.17E+05
2.5663,1.19E+05,2.5663,1.19E+05,2.5663,1.19E+05,2.5663,1.19E+05
2.6101,1.22E+05,2.6101,1.22E+05,2.6101,1.22E+05,2.6101,1.22E+05
2.6544,1.25E+05,2.6544,1.25E+05,2.6544,1.25E+05,2.6544,1.25E+05
2.6983,1.27E+05,2.6983,1.27E+05,2.6983,1.27E+05,2.6983,1.27E+05
2.7416,1.29E+05,2.7416,1.29E+05,2.7416,1.29E+05,2.7416,1.29E+05
2.784,1.31E+05,2.784,1.31E+05,2.784,1.31E+05,2.784,1.31E+05
2.8254,1.33E+05,2.8254,1.33E+05,2.8254,1.33E+05,2.8254,1.33E+05
2.8655,1.34E+05,2.8655,1.34E+05,2.8655,1.34E+05,2.8655,1.34E+05
2.9042,1.36E+05,2.9042,1.36E+05,2.9042,1.36E+05,2.9042,1.36E+05
2.9415,1.37E+05,2.9415,1.37E+05,2.9415,1.37E+05,2.9415,1.37E+05
2.9777,1.38E+05,2.9777,1.38E+05,2.9777,1.38E+05,2.9777,1.38E+05
3.0128,1.39E+05,3.0128,1.39E+05,3.0128,1.39E+05,3.0128,1.39E+05
3.047,1.40E+05,3.047,1.40E+05,3.047,1.40E+05,3.047,1.40E+05
3.0804,1.41E+05,3.0804,1.41E+05,3.0804,1.41E+05,3.0804,1.41E+05
3.113,1.41E+05,3.113,1.41E+05,3.113,1.41E+05,3.113,1.41E+05
-3.1381,1.42E+05,-3.1381,1.42E+05,-3.1381,1.42E+05,-3.1381,1.42E+05
-3.1068,1.42E+05,-3.1068,1.42E+05,-3.1068,1.42E+05,-3.1068,1.42E+05
-3.0761,1.42E+05,-3.0761,1.42E+05,-3.0761,1.42E+05,-3.0761,1.42E+05
-3.0462,1.42E+05,-3.0462,1.42E+05,-3.0462,1.42E+05,-3.0462,1.42E+05
-3.017,1.42E+05,-3.017,1.42E+05,-3.017,1.42E+05,-3.017,1.42E+05
-2.9883,1.42E+05,-2.9883,1.42E+05,-2.9883,1.42E+05,-2.9883,1.42E+05
-2.9602,1.42E+05,-2.9602,1.42E+05,-2.9602,1.42E+05,-2.9602,1.42E+05
-2.9325,1.41E+05,-2.9325,1.41E+05,-2.9325,1.41E+05,-2.9325,1.41E+05
-2.9053,1.41E+05,-2.9053,1.41E+05,-2.9053,1.41E+05,-2.9053,1.41E+05
-2.8786,1.40E+05,-2.8786,1.40E+05,-2.8786,1.40E+05,-2.8786,1.40E+05
-2.8522,1.39E+05,-2.8522,1.39E+05,-2.8522,1.39E+05,-2.8522,1.39E+05
-0.62371,1.26E+05,-0.62371,1.26E+05,-0.62371,1.26E+05,-0.62371,1.26E+05
-0.62324,1.26E+05,-0.62324,1.26E+05,-0.62324,1.26E+05,-0.62324,1.26E+05
-0.62289,1.26E+05,-0.62289,1.26E+05,-0.62289,1.26E+05,-0.62289,1.26E+05
-0.6226,1.26E+05,-0.6226,1.26E+05,-0.6226,1.26E+05,-0.6226,1.26E+05
-0.62228,1.26E+05,-0.62228,1.26E+05,-0.62228,1.26E+05,-0.62228,1.26E+05
-0.62129,1.26E+05,-0.62129,1.26E+05,-0.62129,1.26E+05,-0.62129,1.26E+05
-0.62051,1.26E+05,-0.62051,1.26E+05,-0.62051,1.26E+05,-0.62051,1.26E+05
-0.61976,1.26E+05,-0.61976,1.26E+05,-0.61976,1.26E+05,-0.61976,1.26E+05
-0.61907,1.26E+05,-0.61907,1.26E+05,-0.61907,1.26E+05,-0.61907,1.26E+05
-0.61846,1.26E+05,-0.61846,1.26E+05,-0.61846,1.26E+05,-0.61846,1.26E+05
-0.61786,1.26E+05,-0.61786,1.26E+05,-0.61786,1.26E+05,-0.61786,1.26E+05
-0.61715,1.26E+05,-0.61715,1.26E+05,-0.61715,1.26E+05,-0.61715,1.26E+05
-0.61642,1.26E+05,-0.61642,1.26E+05,-0.61642,1.26E+05,-0.61642,1.26E+05
-0.61581,1.26E+05,-0.61581,1.26E+05,-0.61581,1.26E+05,-0.61581,1.26E+05
-0.61526,1.26E+05,-0.61526,1.26E+05,-0.61526,1.26E+05,-0.61526,1.26E+05
-0.61479,1.26E+05,-0.61479,1.26E+05,-0.61479,1.26E+05,-0.61479,1.26E+05
-0.61438,1.26E+05,-0.61438,1.26E+05,-0.61438,1.26E+05,-0.61438,1.26E+05
-0.6139,1.26E+05,-0.6139,1.26E+05,-0.6139,1.26E+05,-0.6139,1.26E+05
-0.61348,1.26E+05,-0.61348,1.26E+05,-0.61348,1.26E+05,-0.61348,1.26E+05
-0.61301,1.26E+05,-0.61301,1.26E+05,-0.61301,1.26E+05,-0.61301,1.26E+05
-0.61247,1.26E+05,-0.61247,1.26E+05,-0.61247,1.26E+05,-0.61247,1.26E+05
-0.6119,1.26E+05,-0.6119,1.26E+05,-0.6119,1.26E+05,-0.6119,1.26E+05
-0.61126,1.26E+05,-0.61126,1.26E+05,-0.61126,1.26E+05,-0.61126,1.26E+05
-0.61058,1.26E+05,-0.61058,1.26E+05,-0.61058,1.26E+05,-0.61058,1.26E+05
-0.60986,1.26E+05,-0.60986,1.26E+05,-0.60986,1.26E+05,-0.60986,1.26E+05
-0.60914,1.26E+05,-0.60914,1.26E+05,-0.60914,1.26E+05,-0.60914,1.26E+05
-0.60843,1.26E+05,-0.60843,1.26E+05,-0.60843,1.26E+05,-0.60843,1.26E+05
-0.6078,1.26E+05,-0.6078,1.26E+05,-0.6078,1.26E+05,-0.6078,1.26E+05
-0.60734,1.26E+05,-0.60734,1.26E+05,-0.60734,1.26E+05,-0.60734,1.26E+05
-0.60696,1.26E+05,-0.60696,1.26E+05,-0.60696,1.26E+05,-0.60696,1.26E+05
-0.60665,1.26E+05,-0.60665,1.26E+05,-0.60665,1.26E+05,-0.60665,1.26E+05
-0.60623,1.26E+05,-0.60623,1.26E+05,-0.60623,1.26E+05,-0.60623,1.26E+05
-0.60564,1.26E+05,-0.60564,1.26E+05,-0.60564,1.26E+05,-0.60564,1.26E+05
-0.60493,1.26E+05,-0.60493,1.26E+05,-0.60493,1.26E+05,-0.60493,1.26E+05
-0.60415,1.26E+05,-0.60415,1.26E+05,-0.60415,1.26E+05,-0.60415,1.26E+05
-0.6035,1.26E+05,-0.6035,1.26E+05,-0.6035,1.26E+05,-0.6035,1.26E+05
-0.60291,1.26E+05,-0.60291,1.26E+05,-0.60291,1.26E+05,-0.60291,1.26E+05
-0.60234,1.26E+05,-0.60234,1.26E+05,-0.60234,1.26E+05,-0.60234,1.26E+05
-0.60179,1.26E+05,-0.60179,1.26E+05,-0.60179,1.26E+05,-0.60179,1.26E+05
-0.60119,1.26E+05,-0.60119,1.26E+05,-0.60119,1.26E+05,-0.60119,1.26E+05
-0.60069,1.26E+05,-0.60069,1.26E+05,-0.60069,1.26E+05,-0.60069,1.26E+05
-0.60033,1.26E+05,-0.60033,1.26E+05,-0.60033,1.26E+05,-0.60033,1.26E+05
-0.59999,1.26E+05,-0.59999,1.26E+05,-0.59999,1.26E+05,-0.59999,1.26E+05
-0.59961,1.26E+05,-0.59961,1.26E+05,-0.59961,1.26E+05,-0.59961,1.26E+05
-0.59917,1.26E+05,-0.59917,1.26E+05,-0.59917,1.26E+05,-0.59917,1.26E+05
-0.59859,1.26E+05,-0.59859,1.26E+05,-0.59859,1.26E+05,-0.59859,1.26E+05
-0.59797,1.26E+05,-0.59797,1.26E+05,-0.59797,1.26E+05,-0.59797,1.26E+05
-0.59743,1.26E+05,-0.59743,1.26E+05,-0.59743,1.26E+05,-0.59743,1.26E+05
-0.59686,1.26E+05,-0.59686,1.26E+05,-0.59686,1.26E+05,-0.59686,1.26E+05
-0.59629,1.26E+05,-0.59629,1.26E+05,-0.59629,1.26E+05,-0.59629,1.26E+05
-0.59581,1.26E+05,-0.59581,1.26E+05,-0.59581,1.26E+05,-0.59581,1.26E+05
-0.59524,1.26E+05,-0.59524,1.26E+05,-0.59524,1.26E+05,-0.59524,1.26E+05
-0.59466,1.26E+05,-0.59466,1.26E+05,-0.59466,1.26E+05,-0.59466,1.26E+05
-0.5941,1.26E+05,-0.5941,1.26E+05,-0.5941,1.26E+05,-0.5941,1.26E+05
-0.59338,1.26E+05,-0.59338,1.26E+05,-0.59338,1.26E+05,-0.59338,1.26E+05
-0.59261,1.26E+05,-0.59261,1.26E+05,-0.59261,1.26E+05,-0.59261,1.26E+05
-0.59178,1.26E+05,-0.59178,1.26E+05,-0.59178,1.26E+05,-0.59178,1.26E+05
-0.59097,1.26E+05,-0.59097,1.26E+05,-0.59097,1.26E+05,-0.59097,1.26E+05
-0.59034,1.26E+05,-0.59034,1.26E+05,-0.59034,1.26E+05,-0.59034,1.26E+05
-0.58994,1.26E+05,-0.58994,1.26E+05,-0.58994,1.26E+05,-0.58994,1.26E+05
-0.58968,1.26E+05,-0.58968,1.26E+05,-0.58968,1.26E+05,-0.58968,1.26E+05
-0.5894,1.26E+05,-0.5894,1.26E+05,-0.5894,1.26E+05,-0.5894,1.26E+05
-0.58898,1.26E+05,-0.58898,1.26E+05,-0.58898,1.26E+05,-0.58898,1.26E+05
-0.58836,1.26E+05,-0.58836,1.26E+05,-0.58836,1.26E+05,-0.58836,1.26E+05
-0.58773,1.26E+05,-0.58773,1.26E+05,-0.58773,1.26E+05,-0.58773,1.26E+05
-0.58712,1.26E+05,-0.58712,1.26E+05,-0.58712,1.26E+05,-0.58712,1.26E+05
-0.5865,1.26E+05,-0.5865,1.26E+05,-0.5865,1.26E+05,-0.5865,1.26E+05
-0.58594,1.26E+05,-0.58594,1.26E+05,-0.58594,1.26E+05,-0.58594,1.26E+05
-0.58531,1.26E+05,-0.58531,1.26E+05,-0.58531,1.26E+05,-0.58531,1.26E+05
-0.58466,1.26E+05,-0.58466,1.26E+05,-0.58466,1.26E+05,-0.58466,1.26E+05
-0.58407,1.26E+05,-0.58407,1.26E+05,-0.58407,1.26E+05,-0.58407,1.26E+05
-0.58357,1.26E+05,-0.58357,1.26E+05,-0.58357,1.26E+05,-0.58357,1.26E+05
-0.58317,1.26E+05,-0.58317,1.26E+05,-0.58317,1.26E+05,-0.58317,1.26E+05
-0.58281,1.26E+05,-0.58281,1.26E+05,-0.58281,1.26E+05,-0.58281,1.26E+05
-0.58241,1.26E+05,-0.58241,1.26E+05,-0.58241,1.26E+05,-0.58241,1.26E+05
-0.58181,1.26E+05,-0.58181,1.26E+05,-0.58181,1.26E+05,-0.58181,1.26E+05
-0.58107,1.26E+05,-0.58107,1.26E+05,-0.58107,1.26E+05,-0.58107,1.26E+05
-0.58037,1.26E+05,-0.58037,1.26E+05,-0.58037,1.26E+05,-0.58037,1.26E+05
-0.5798,1.26E+05,-0.5798,1.26E+05,-0.5798,1.26E+05,-0.5798,1.26E+05
-0.57944,1.26E+05,-0.57944,1.26E+05,-0.57944,1.26E+05,-0.57944,1.26E+05
-0.57916,1.26E+05,-0.57916,1.26E+05,-0.57916,1.26E+05,-0.57916,1.26E+05
-0.57874,1.26E+05,-0.57874,1.26E+05,-0.57874,1.26E+05,-0.57874,1.26E+05
-0.57816,1.26E+05,-0.57816,1.26E+05,-0.57816,1.26E+05,-0.57816,1.26E+05
-0.57751,1.26E+05,-0.57751,1.26E+05,-0.57751,1.26E+05,-0.57751,1.26E+05
-0.57683,1.26E+05,-0.57683,1.26E+05,-0.57683,1.26E+05,-0.57683,1.26E+05
-0.57621,1.26E+05,-0.57621,1.26E+05,-0.57621,1.26E+05,-0.57621,1.26E+05
-0.57557,1.26E+05,-0.57557,1.26E+05,-0.57557,1.26E+05,-0.57557,1.26E+05
-0.57488,1.26E+05,-0.57488,1.26E+05,-0.57488,1.26E+05,-0.57488,1.26E+05
-0.57418,1.26E+05,-0.57418,1.26E+05,-0.57418,1.26E+05,-0.57418,1.26E+05
-0.57356,1.26E+05,-0.57356,1.26E+05,-0.57356,1.26E+05,-0.57356,1.26E+05
-0.5731,1.26E+05,-0.5731,1.26E+05,-0.5731,1.26E+05,-0.5731,1.26E+05
-0.57273,1.26E+05,-0.57273,1.26E+05,-0.57273,1.26E+05,-0.57273,1.26E+05
-0.5724,1.26E+05,-0.5724,1.26E+05,-0.5724,1.26E+05,-0.5724,1.26E+05
-0.57197,1.26E+05,-0.57197,1.26E+05,-0.57197,1.26E+05,-0.57197,1.26E+05
-0.57135,1.26E+05,-0.57135,1.26E+05,-0.57135,1.26E+05,-0.57135,1.26E+05
-0.57064,1.26E+05,-0.57064,1.26E+05,-0.57064,1.26E+05,-0.57064,1.26E+05
-0.56987,1.26E+05,-0.56987,1.26E+05,-0.56987,1.26E+05,-0.56987,1.26E+05
-0.5691,1.26E+05,-0.5691,1.26E+05,-0.5691,1.26E+05,-0.5691,1.26E+05
-0.56846,1.26E+05,-0.56846,1.26E+05,-0.56846,1.26E+05,-0.56846,1.26E+05
-0.56791,1.26E+05,-0.56791,1.26E+05,-0.56791,1.26E+05,-0.56791,1.26E+05
-0.56745,1.26E+05,-0.56745,1.26E+05,-0.56745,1.26E+05,-0.56745,1.26E+05
-0.56711,1.26E+05,-0.56711,1.26E+05,-0.56711,1.26E+05,-0.56711,1.26E+05
-0.56671,1.26E+05,-0.56671,1.26E+05,-0.56671,1.26E+05,-0.56671,1.26E+05
-0.56626,1.26E+05,-0.56626,1.26E+05,-0.56626,1.26E+05,-0.56626,1.26E+05
-0.56572,1.26E+05,-0.56572,1.26E+05,-0.56572,1.26E+05,-0.56572,1.26E+05
-0.56506,1.26E+05,-0.56506,1.26E+05,-0.56506,1.26E+05,-0.56506,1.26E+05
-0.5644,1.26E+05,-0.5644,1.26E+05,-0.5644,1.26E+05,-0.5644,1.26E+05
-0.56374,1.26E+05,-0.56374,1.26E+05,-0.56374,1.26E+05,-0.56374,1.26E+05
-0.56311,1.26E+05,-0.56311,1.26E+05,-0.56311,1.26E+05,-0.56311,1.26E+05
-0.56256,1.26E+05,-0.56256,1.26E+05,-0.56256,1.26E+05,-0.56256,1.26E+05
-0.56206,1.26E+05,-0.56206,1.26E+05,-0.56206,1.26E+05,-0.56206,1.26E+05
-0.56154,1.26E+05,-0.56154,1.26E+05,-0.56154,1.26E+05,-0.56154,1.26E+05
-0.56097,1.26E+05,-0.56097,1.26E+05,-0.56097,1.26E+05,-0.56097,1.26E+05
-0.56032,1.26E+05,-0.56032,1.26E+05,-0.56032,1.26E+05,-0.56032,1.26E+05
-0.55964,1.26E+05,-0.55964,1.26E+05,-0.55964,1.26E+05,-0.55964,1.26E+05
-0.55904,1.26E+05,-0.55904,1.26E+05,-0.55904,1.26E+05,-0.55904,1.26E+05
-0.55853,1.26E+05,-0.55853,1.26E+05,-0.55853,1.26E+05,-0.55853,1.26E+05
-0.55808,1.26E+05,-0.55808,1.26E+05,-0.55808,1.26E+05,-0.55808,1.26E+05
-0.55763,1.26E+05,-0.55763,1.26E+05,-0.55763,1.26E+05,-0.55763,1.26E+05
-0.55721,1.26E+05,-0.55721,1.26E+05,-0.55721,1.26E+05,-0.55721,1.26E+05
-0.55676,1.26E+05,-0.55676,1.26E+05,-0.55676,1.26E+05,-0.55676,1.26E+05
-0.5557,1.26E+05,-0.55684,1.26E+05,-0.55684,1.26E+05,-0.5557,1.26E+05
-0.55196,1.26E+05,-0.55955,1.26E+05,-0.55955,1.26E+05,-0.55196,1.26E+05
-0.54219,1.27E+05,-0.5676,1.25E+05,-0.5676,1.25E+05,-0.54219,1.27E+05
-0.52383,1.29E+05,-0.58343,1.24E+05,-0.58343,1.24E+05,-0.52383,1.29E+05
-0.49816,1.31E+05,-0.60634,1.23E+05,-0.60634,1.23E+05,-0.49816,1.31E+05
-0.46904,1.33E+05,-0.63157,1.22E+05,-0.63157,1.22E+05,-0.46904,1.33E+05
-0.44241,1.35E+05,-0.65301,1.22E+05,-0.65301,1.22E+05,-0.44241,1.35E+05
-0.42322,1.36E+05,-0.6661,1.22E+05,-0.6661,1.22E+05,-0.42322,1.36E+05
-0.41117,1.36E+05,-0.67138,1.22E+05,-0.67138,1.22E+05,-0.41117,1.36E+05
-0.40493,1.36E+05,-0.67216,1.22E+05,-0.67216,1.22E+05,-0.40493,1.36E+05
-0.40173,1.36E+05,-0.67164,1.22E+05,-0.67164,1.22E+05,-0.40173,1.36E+05
-0.39901,1.36E+05,-0.67178,1.23E+05,-0.67178,1.23E+05,-0.39901,1.36E+05
-0.39647,1.36E+05,-0.67238,1.23E+05,-0.67238,1.23E+05,-0.39647,1.36E+05
-0.39397,1.36E+05,-0.67296,1.23E+05,-0.67296,1.23E+05,-0.39397,1.36E+05
-0.39148,1.36E+05,-0.67348,1.23E+05,-0.67348,1.23E+05,-0.39148,1.36E+05
-0.38896,1.36E+05,-0.67409,1.23E+05,-0.67409,1.23E+05,-0.38896,1.36E+05
-0.38639,1.36E+05,-0.67485,1.23E+05,-0.67485,1.23E+05,-0.38639,1.36E+05
-0.38373,1.35E+05,-0.67576,1.23E+05,-0.67576,1.23E+05,-0.38373,1.35E+05
-0.38095,1.35E+05,-0.67657,1.23E+05,-0.67657,1.23E+05,-0.38095,1.35E+05
-0.37803,1.35E+05,-0.67719,1.23E+05,-0.67719,1.23E+05,-0.37803,1.35E+05
-0.37492,1.35E+05,-0.67775,1.23E+05,-0.67775,1.23E+05,-0.37492,1.35E+05
-0.37162,1.35E+05,-0.67842,1.23E+05,-0.67842,1.23E+05,-0.37162,1.35E+05
-0.36809,1.35E+05,-0.67947,1.23E+05,-0.67947,1.23E+05,-0.36809,1.35E+05
-0.36432,1.35E+05,-0.68095,1.23E+05,-0.68095,1.23E+05,-0.36432,1.35E+05
-0.36028,1.35E+05,-0.68275,1.23E+05,-0.68275,1.23E+05,-0.36028,1.35E+05
-0.35596,1.35E+05,-0.68469,1.23E+05,-0.68469,1.23E+05,-0.35596,1.35E+05
-0.35135,1.35E+05,-0.68661,1.23E+05,-0.68661,1.23E+05,-0.35135,1.35E+05
-0.34643,1.35E+05,-0.68858,1.23E+05,-0.68858,1.23E+05,-0.34643,1.35E+05
-0.3412,1.35E+05,-0.6906,1.23E+05,-0.6906,1.23E+05,-0.3412,1.35E+05
-0.33565,1.35E+05,-0.69282,1.23E+05,-0.69282,1.23E+05,-0.33565,1.35E+05
-0.32977,1.35E+05,-0.69524,1.23E+05,-0.69524,1.23E+05,-0.32977,1.35E+05
-0.32357,1.35E+05,-0.69783,1.23E+05,-0.69783,1.23E+05,-0.32357,1.35E+05
-0.31705,1.35E+05,-0.70058,1.23E+05,-0.70058,1.23E+05,-0.31705,1.35E+05
-0.31021,1.35E+05,-0.70331,1.23E+05,-0.70331,1.23E+05,-0.31021,1.35E+05
-0.30305,1.35E+05,-0.70623,1.23E+05,-0.70623,1.23E+05,-0.30305,1.35E+05
-0.29559,1.35E+05,-0.70929,1.23E+05,-0.70929,1.23E+05,-0.29559,1.35E+05
-0.28783,1.35E+05,-0.71248,1.23E+05,-0.71248,1.23E+05,-0.28783,1.35E+05
-0.27979,1.36E+05,-0.71577,1.23E+05,-0.71577,1.23E+05,-0.27979,1.36E+05
-0.27147,1.36E+05,-0.71887,1.23E+05,-0.71887,1.23E+05,-0.27147,1.36E+05
-0.26289,1.36E+05,-0.72189,1.23E+05,-0.72189,1.23E+05,-0.26289,1.36E+05
-0.25406,1.36E+05,-0.725,1.23E+05,-0.725,1.23E+05,-0.25406,1.36E+05
-0.245,1.36E+05,-0.72834,1.23E+05,-0.72834,1.23E+05,-0.245,1.36E+05
-0.23572,1.37E+05,-0.73198,1.23E+05,-0.73198,1.23E+05,-0.23572,1.37E+05
-0.22623,1.37E+05,-0.73577,1.23E+05,-0.73577,1.23E+05,-0.22623,1.37E+05
-0.21655,1.37E+05,-0.73961,1.23E+05,-0.73961,1.23E+05,-0.21655,1.37E+05
-0.2067,1.38E+05,-0.74352,1.23E+05,-0.74352,1.23E+05,-0.2067,1.38E+05
-0.19667,1.38E+05,-0.74762,1.23E+05,-0.74762,1.23E+05,-0.19667,1.38E+05
-0.18649,1.38E+05,-0.75184,1.23E+05,-0.75184,1.23E+05,-0.18649,1.38E+05
-0.17616,1.38E+05,-0.75605,1.23E+05,-0.75605,1.23E+05,-0.17616,1.38E+05
-0.1657,1.39E+05,-0.76024,1.23E+05,-0.76024,1.23E+05,-0.1657,1.39E+05
-0.15511,1.39E+05,-0.76421,1.23E+05,-0.76421,1.23E+05,-0.15511,1.39E+05
-0.1444,1.39E+05,-0.76809,1.23E+05,-0.76809,1.23E+05,-0.1444,1.39E+05
-0.13358,1.39E+05,-0.77194,1.23E+05,-0.77194,1.23E+05,-0.13358,1.39E+05
-0.12267,1.40E+05,-0.77574,1.23E+05,-0.77574,1.23E+05,-0.12267,1.40E+05
-0.11165,1.40E+05,-0.77966,1.23E+05,-0.77966,1.23E+05,-0.11165,1.40E+05
-0.10055,1.40E+05,-0.78374,1.23E+05,-0.78374,1.23E+05,-0.10055,1.40E+05
-0.089356,1.40E+05,-0.78803,1.22E+05,-0.78803,1.22E+05,-0.089356,1.40E+05
